x1,x2,x3,x4,x5,x6,x7,x8
-598.6805739147387,-563.316698653197,-579.4592100539027,-552.0840777649825,-545.8590859897578,-522.6013146748071,-536.7912921123237,-510.03514043668287
-609.6361092905286,-585.931296963376,-607.5534636701242,-574.4155737832791,-567.9626756176605,-558.2595413703274,-569.4614640013182,-539.6067992699471
-592.8595659302838,-554.3427620211066,-572.8846718177223,-548.7607908478057,-548.5752993694267,-528.2568414229943,-536.4006131813339,-505.1760296515954
-602.361265435716,-580.375944659933,-582.8575780209655,-567.0771796690527,-560.4776198179309,-547.5137467568048,-553.5147364420068,-521.71446940561
-599.0916253212943,-564.0289427100475,-586.1171511324291,-557.7235770272621,-557.3622022129898,-528.5154404613595,-539.1205867384516,-511.42410431243326
-594.6876272669077,-563.9359189825602,-569.557162091024,-549.593183566204,-543.4082887372264,-526.2438475319804,-534.9060746186867,-494.3142991800364
-601.9240446054995,-569.1490694628662,-578.2869301129195,-544.1479019772057,-545.4826569233974,-520.7767250953475,-529.4459953549226,-502.86129695322245
-589.1597296464487,-547.2384674516297,-565.9166961569306,-528.7957470445831,-538.7342983912409,-505.2041453513266,-516.8391243874701,-478.76796034985273
-597.959354839104,-568.2826209607266,-582.1331888151028,-555.1060008716804,-550.3125164222058,-532.2842270601564,-537.5705916212542,-515.595693622044
-588.9633776281918,-554.1767832935944,-571.7157998465663,-552.4911137834816,-540.768637959925,-520.7901783589277,-528.5045616122369,-496.6036986695024
-604.8259475169825,-579.8471161230747,-578.5855980110974,-564.6876415971628,-554.8018044531503,-535.670436008001,-551.6815116233273,-522.5571121202847
-600.4313292171573,-574.7682233547041,-584.0773373435343,-558.1251463169567,-550.6649851487447,-528.9101751177886,-544.2562306085065,-503.29246765927024
-588.40382715445,-553.2641388937143,-565.8630140476993,-540.3515524196489,-533.9234293022841,-509.6942034551115,-521.0945712816041,-490.36751155389436
-598.1833869609877,-559.0089554889149,-569.3487364809913,-546.0031240774342,-544.3212844144805,-513.4184015475611,-520.9212897692049,-487.86180169386944
-615.4162635458158,-585.7736536556137,-597.6245444360262,-564.6214264278716,-561.4690600876377,-548.5757755376342,-560.0320558032057,-530.2751298422468
-593.2287458660951,-561.9799320969124,-577.0033224614014,-547.5197326117818,-542.1178978593513,-520.1538673113234,-526.6374412020343,-486.4181798361044
-589.2698089743506,-555.4534339603449,-569.8460516199309,-542.5106979747881,-540.168167842547,-517.3959108196434,-515.8124727174059,-489.63652933902557
-606.1530358969559,-593.6557111981523,-597.2959352280658,-572.0763763158213,-565.7794968047209,-544.1960963640645,-564.0083464370365,-541.8974836359096
-616.7489623111096,-584.8094444997993,-592.3969429141885,-566.0033762667138,-571.2979970887293,-554.4991541949596,-554.195413428317,-543.5621932889815
-598.2652093741794,-562.4049410417099,-576.433634134532,-555.6361181648823,-550.41570219448,-528.6225311842131,-533.5192615839816,-512.513642334045
-595.4956400748649,-571.3035629490361,-572.016269727593,-558.8352407669315,-553.7722341859392,-537.7083508667927,-532.6093404260605,-514.3722422885842
-591.9158024114176,-559.7825055445583,-570.2340244258446,-543.7564011049058,-541.9677137584282,-519.7896272475972,-517.9271692832137,-490.7282644049572
-595.6113585240109,-575.1238328278855,-583.1785141364173,-559.9634010031355,-555.3402840732662,-537.6671534057377,-543.0053462826404,-516.4528555735864
-588.6910939277088,-549.4019682406965,-562.7350388139871,-533.7068635870047,-531.6610468741494,-506.4221022994872,-518.3722928353894,-489.023338128434
-593.2968107387409,-562.6602891970938,-579.6720033135493,-544.6180686357656,-537.9320547309954,-522.0982973152508,-525.3288241671236,-498.53685346180185
-597.0952410512175,-573.6660098044815,-574.75055765495,-541.7537554663754,-550.4749736294632,-527.6698100383204,-529.9305459509478,-500.81912678647706
-595.2616863143137,-580.7023278246545,-598.0396006005537,-572.6473374838779,-549.870518660395,-541.2616270955941,-562.4503965234207,-531.8921549731788
-596.5179511857834,-570.4642203950671,-576.7309309593626,-553.9558568526567,-545.6556546731074,-526.7108861513173,-530.6737245112089,-512.533450918145
-585.361927156654,-552.9716969280275,-561.0797933922249,-531.437616110825,-533.5069828092655,-511.2785006223422,-513.9327022127055,-482.3716079553208
-587.829297582521,-563.5945922773188,-565.9709630413038,-545.4832540043889,-548.7813578377255,-519.8941279912151,-527.4108231422077,-490.0819015640336
-585.1029107744114,-554.0795215381877,-564.3972484093016,-531.6501997439487,-529.1111192402088,-503.8164842878174,-512.7887698159144,-480.6466759233335
-593.0756758463326,-560.468048980405,-570.7300231744284,-534.0599145410899,-547.597819959029,-513.1476113636988,-523.5978186576127,-496.6709679864206
-606.5284326608252,-576.7307755104734,-582.6373083811437,-565.7257282580148,-547.4538464572032,-538.8566283456862,-548.0402574922966,-508.9240002177989
-595.3810960731296,-557.713064095048,-567.564575243119,-539.7315046614758,-539.3066056256913,-515.6872215994125,-522.2366903737839,-490.5187359193411
-592.9058717296526,-565.4730958756103,-572.8288376301006,-553.1198492417916,-546.8024779800215,-524.542230777374,-526.8680774100209,-501.59475234299555
-592.2856928641488,-560.8803538783296,-570.3453183003164,-543.0018614510682,-536.4638455063332,-514.8923917213776,-526.8325963646091,-493.25705675973893
-587.338383558981,-558.4072431773367,-575.8957335160852,-543.1697516416951,-533.3274379848298,-514.7509301795297,-527.0794173762658,-493.09781735760924
-598.6092417048812,-560.9654575785065,-584.6957053115786,-548.0292927648544,-548.7401281561938,-523.860603873408,-527.5165181531862,-514.307750509891
-603.0662609223289,-570.8820519740159,-580.8044959349604,-555.9318684554229,-555.5811251648984,-520.6939915361124,-534.367395392499,-516.4712856023559
-600.9937166767628,-575.7718871165456,-587.2503626085287,-561.365706360488,-546.3402109624667,-534.0951838106664,-534.9198877437867,-518.1938960414059
-594.9336000622652,-555.4215829703068,-575.6434903959523,-545.402485113734,-543.676403957333,-516.1587985542128,-525.9922315477481,-502.9537027584827
-606.8421745101411,-591.5048075202438,-585.091059766663,-579.919952043855,-566.194019511215,-545.7461235755692,-553.904490258977,-530.2636514948243
-600.8129218798274,-582.8020078697194,-588.9661135984161,-566.6430565803388,-558.5848964760515,-535.5730538182154,-543.6910793261928,-531.4034608375965
-607.0897892015364,-579.365241102497,-588.3827167053066,-559.3281026398679,-559.6418778287756,-542.6480889987301,-543.7106634441876,-517.3026470833224
-605.2642695733413,-572.1690775756443,-578.8806967954515,-558.1509596296768,-553.4395796865487,-537.2224559937158,-541.8952651786966,-513.6521630709786
-585.0716250260351,-551.0068727565144,-561.8594444538425,-534.1910915636859,-530.6214709294918,-503.5034330109303,-515.7837813385431,-480.8568132259487
-595.0730185203463,-568.8639018577651,-578.0572620504902,-558.0959499795848,-549.1372472802553,-532.4813393216972,-543.2243078604798,-516.7418233923438
-591.4087526983967,-557.7089432703822,-568.5390158834375,-544.0656051280911,-540.2183419367211,-518.7590034046198,-530.6308026232648,-494.5792023815508
-589.966573710523,-557.939233734248,-570.5997931545232,-547.1380584829253,-541.4382574185965,-513.2010655428567,-525.9032882106363,-492.4482659148008
-595.6482091960074,-566.7963562221278,-581.2200839890997,-556.4381655194774,-550.4830570345075,-523.5822289176305,-536.0860424399317,-514.5538901442353
-594.8071746014743,-569.433001777586,-569.5145676547704,-562.184674878283,-543.8138334780083,-528.2879642974049,-538.3243560119387,-508.1371219853403
-586.6720580217345,-559.5833014891155,-564.5172066977647,-544.4403547377601,-527.7427628390985,-517.5471057660171,-522.5557454247058,-478.7157465944716
-582.3484458495035,-547.0151186093826,-558.60126506355,-530.5974607432788,-529.7280038399183,-497.59150450848784,-511.7153652624355,-468.21861370355225
-601.8276601919895,-570.8884184126166,-577.9229737927575,-553.9518043944527,-551.5707583658174,-520.9208337667164,-546.8878268237585,-516.4861126513841
-607.6298433087725,-583.0933138236321,-590.1495937827555,-568.2734025931975,-559.6884962895423,-542.7585529882058,-546.9106739662822,-510.81887969671016
-600.4756308160653,-573.1751368124875,-589.1004812299819,-559.3387401424153,-556.3985311321377,-526.1423978420086,-547.6011205147299,-512.5187261929827
-596.0721271229706,-562.9690810550522,-572.3908778223554,-546.6859504430976,-546.0272397549861,-521.2873849065629,-516.7168356595291,-503.7580412948724
-593.1969186865675,-561.2273060845428,-566.642855637495,-548.5009701201179,-546.0389014503435,-513.3468464439298,-534.151297983638,-496.9568565605359
-592.2836056511486,-553.8789252697976,-566.7709040066005,-532.2351477002087,-541.0559632233188,-508.2521444510331,-509.282948127098,-489.66008626623517
-582.0737067630073,-554.6929299965849,-568.0496047889014,-539.6085663656622,-537.2662044335045,-505.662493737829,-526.6363457634374,-489.1517320282993
-604.9069522378815,-578.6097392083175,-584.4080093936332,-562.8766919612164,-557.5648134469905,-542.3592925736802,-540.7284464897954,-514.3656020388972
-597.8509209445672,-570.5577052694372,-575.6676968864714,-555.3737594774668,-554.2845775763443,-529.8247325746639,-527.986998639671,-515.5308378606261
-605.176461320092,-588.4608966760044,-584.0047035020995,-571.1854292936906,-566.8899600128912,-551.9032437130442,-550.9402904592722,-518.5755445683617
-596.2208811677476,-562.8126410733101,-574.0435507261653,-549.2005055321275,-541.9104920543703,-513.4565341744452,-531.3050022392039,-508.0249932710463
-603.143103019431,-580.4779437996672,-579.4536423075549,-563.0425479902684,-557.0816891312809,-530.8635218470522,-547.1432861857386,-507.7566847484287
-595.0290223521129,-566.5842427387223,-581.600476541112,-556.8925020645834,-552.8630664138825,-525.4858309611091,-532.3066251635441,-508.93110673762595
-602.6737002236245,-582.2075462654899,-593.9437208564212,-568.0564222537396,-567.7775953677935,-546.3078299229986,-550.47642276036,-524.8672230628513
-589.6340011356783,-553.3074818442617,-568.3232725416165,-537.0197419910127,-530.0090232464634,-510.3652445557219,-524.5999523060655,-488.2543199767804
-596.5518532647266,-569.8040220489049,-589.1734537525682,-558.0826869229913,-558.8208237584057,-527.2260655034288,-545.4422273397491,-519.1844359547916
-584.6447482642972,-552.634976472207,-565.2877168920663,-541.0139459115393,-535.2163966245623,-511.68567716267285,-523.8236410986549,-486.15421704775304
-597.6808280070838,-563.1903899794988,-575.4408248921044,-553.7860008584566,-541.1609202711377,-517.8671310168705,-535.167343122411,-504.2165473746634
-583.3180024839717,-554.154456026191,-565.4708556713022,-538.398225443938,-532.1898087414845,-512.1081681892007,-520.2326571097585,-489.7674852241307
-604.9478847804927,-575.5426609119329,-583.6868031194529,-560.0258000507855,-565.1775550054838,-544.6860479548885,-550.7296158563338,-520.1710297212167
-600.0518502839078,-571.4554283774609,-575.4221046190764,-557.5997345169515,-553.3210493199892,-524.3886734393236,-534.6985505445823,-511.9529746447465
-612.7113509300593,-575.2511606041925,-589.2337409034457,-567.8662289853082,-554.8417320518106,-540.9240798250737,-538.8019530148747,-527.3297230261209
-586.7347654047895,-547.173535903525,-562.7358570258141,-534.6893038307362,-532.3026735462686,-503.48791634242787,-513.5827565604534,-484.7234072406471
-605.3910028773136,-578.6255999310675,-592.0900455282141,-571.4738699511178,-549.3581405432265,-529.9326587956405,-546.516292003675,-512.2252702496751
-595.1230822477971,-555.8064561127051,-571.7770933457182,-544.9908216505869,-548.3580757165828,-521.2638282519891,-528.2716829750404,-497.524548431942
-599.5250686274101,-573.8873266594376,-589.5411517376162,-554.4475729837769,-540.7817701539187,-524.1193885930571,-541.6837371001845,-506.3251700658169
-604.0334948658717,-577.2671708014478,-583.003811724391,-571.7509781809312,-561.6581209981381,-546.5770897668148,-560.476231062116,-515.4658785006424
-594.1512663638762,-567.3153752806503,-579.0675342629996,-551.9855360782516,-544.0389492574407,-526.7831742346739,-530.0569719165514,-507.35416171058637
-586.2962908400963,-549.1762366359345,-560.5089506270238,-532.4785710126893,-530.8442321458361,-508.5464118312518,-511.50695703452334,-482.85724672475953
-590.238538148749,-556.3775150485499,-565.4398167744486,-545.5829218945997,-535.0729095250513,-514.6451974736756,-523.4237132859083,-484.7412408806729
-590.0536552990696,-554.0238428969217,-572.0207872107566,-547.7415410619362,-544.9433747467978,-513.6714253509374,-524.7047412604624,-480.85472095481026
-593.1603362330566,-562.4561930091094,-570.3264759206373,-549.2383658521401,-543.8069799717993,-524.603169969643,-533.7462677734426,-503.62901673206204
-598.4843013524508,-573.1609065280817,-588.6492859013083,-550.6315696318277,-561.8293335882997,-538.9774983933919,-546.3924231015202,-524.0588178177471
-594.0291348516173,-558.769783126283,-569.0119135848731,-545.0847223547182,-533.1612793095371,-510.551565500615,-521.5422492301309,-493.795910545673
-599.3655645072795,-573.9012861745123,-580.7276710689337,-569.8770719739449,-554.1919415448181,-530.1160552730591,-555.3734400591408,-524.4494289782734
-588.7883099022072,-553.8793356059166,-565.3589630358931,-534.6536193328466,-537.2436826173714,-507.99475962391307,-520.6753418616496,-486.46590594555653
-589.5190723028416,-557.8705583724229,-566.6603396016299,-532.9362487760341,-536.5485021749828,-518.3295597380825,-526.8771330166762,-494.48475405289776
-596.6929906727108,-575.7889250292973,-584.1026116647042,-553.1729164164276,-549.1947029275557,-527.1945332977683,-535.7495254477351,-510.88943109008085
-594.4312672560948,-566.9136789685781,-579.9126019943675,-548.3391906310101,-546.4751404228763,-524.1611479231287,-532.8657889647699,-507.851435713158
-597.1169510729767,-563.5488994844327,-569.9308589652778,-548.6500089124231,-542.7219641466634,-523.7630202598027,-531.9179347848326,-497.58871692758726
-601.9404218689666,-577.7189712365998,-585.3041264780396,-562.9523677892341,-556.5916529328382,-545.3683027184727,-539.4824608089602,-516.6758943475645
-610.0455208300683,-585.7610352888066,-590.1093077802249,-574.3595577954983,-554.6119260927209,-537.2542582506728,-541.2802395909043,-510.0853486869648
-601.6846364345674,-570.7876847668927,-580.9515042087178,-561.7340462329925,-557.9659731266851,-529.7260523241662,-544.1581834349179,-506.8724707334359
-580.5850483484214,-540.7961949335275,-555.8177878716396,-524.3685583269113,-525.7666291697908,-496.08561014266934,-506.64110188296985,-470.19185864104657
-597.5562813509198,-565.4606380032317,-579.3573830772677,-556.8933302357964,-541.6812142157777,-528.1359604365242,-531.2971861842516,-508.5927772961054
-601.7416154788848,-567.9990901142875,-579.8425933543862,-556.0035823356291,-547.3638420346424,-520.3991780404828,-540.3415502498891,-505.07635779906025
-592.3293921751044,-567.9753931333464,-573.3516043063943,-547.430519048525,-553.0227827506628,-522.2293182438273,-528.5360886767415,-503.9910143691119
-589.2493994751545,-554.2232057502347,-566.5813221434518,-528.3198478354931,-540.3224706817554,-511.45132570183,-515.1601811822953,-486.8344318751668
